@relation train

@attribute p1 numeric
@attribute p2 numeric
@attribute p3 numeric
@attribute p4 numeric
@attribute p5 numeric
@attribute p6 numeric
@attribute p7 numeric
@attribute p8 numeric
@attribute p9 numeric
@attribute p10 numeric
@attribute p11 numeric
@attribute p12 numeric
@attribute p13 numeric
@attribute p14 numeric
@attribute p15 numeric
@attribute p16 numeric
@attribute p17 numeric
@attribute p18 numeric
@attribute p19 numeric
@attribute p20 numeric
@attribute p21 numeric
@attribute r {TRUE,FALSE}

@data
-0.065666,-0.930785,-1.782758,-0.146959,0.494652,-0.369766,-1.189468,-0.144108,-1.048242,1.410204,-0.494879,-0.052225,0.345692,-0.249464,-1.313103,0.563838,0.929625,-0.286968,-1.016674,0.243686,-0.389864,TRUE
0.063527,-0.800351,-0.070621,0.970503,-0.679423,-0.963296,0.247738,-1.565696,0.187941,0.532451,0.812547,-1.310226,-0.28372,-0.319704,-2.152904,-0.16722,0.799513,-1.126356,0.048405,2.011648,0.466092,FALSE
-1.124975,-0.619046,0.214672,-1.224744,-0.404098,-2.101801,0.097122,-1.143025,-0.407288,1.852942,-0.228306,-1.543531,-0.186064,-0.405594,-1.922578,-0.805185,0.219801,-1.422211,1.348901,9.427457,-1.262275,TRUE
0.51197,-1.125921,-0.073768,0.550463,0.179477,-0.694422,-0.999783,-1.031443,0.102252,1.086681,0.406547,-0.412606,-0.393869,0.293577,-1.843186,0.041231,0.296167,-1.863445,-0.932194,0.854432,-0.258855,TRUE
0.456119,-1.675154,-0.678488,-1.840746,0.032939,-1.631253,0.108828,0.427503,1.353164,0.198301,0.235573,-1.475478,1.26166,-0.716097,0.864965,-0.261903,-0.598811,1.915624,0.081454,1.228621,0.286337,FALSE
2.553163,1.221524,-2.495539,-0.855084,2.183161,-0.224696,-0.715988,1.961963,1.112169,-0.737244,-1.934665,-1.098444,0.156022,-0.997849,1.146787,-0.092053,-0.664326,0.366532,-2.517848,-0.876996,-0.910518,FALSE
0.198939,-0.426389,-1.071903,-1.728499,2.222925,-0.427794,-0.749492,-1.288696,-0.881749,1.231404,-0.005666,-0.74842,1.397923,1.177915,-0.477362,-0.480066,-0.949483,0.633671,-1.538991,-0.467863,-1.137563,TRUE
2.614985,0.129043,-0.974357,-2.139804,2.117317,-0.551588,-0.776094,0.55809,-1.403512,0.961473,-0.463012,-1.762201,0.826951,0.738581,-0.240248,-0.705912,-0.824347,-0.495595,-0.832554,-0.408853,-0.950504,FALSE
0.333649,-2.724727,-0.105391,2.037868,-0.238887,-1.085924,0.523012,-1.094642,-0.220137,0.307299,-0.965105,-1.376732,-1.386525,-1.110735,-1.332784,2.391952,2.882627,0.147717,-1.647471,-0.949213,1.285397,TRUE
1.725344,0.215775,-0.650761,-0.660833,0.181335,-0.864667,-1.048396,-0.503355,0.527964,0.231804,0.382693,-1.268975,0.019624,-0.218527,-0.413201,-0.366335,-0.612852,0.699199,0.293457,0.140671,-0.031495,FALSE
0.949447,0.037264,0.420145,-0.841339,-1.602973,-1.066855,-0.399724,-0.65678,2.633196,0.525692,0.488904,-1.259708,0.112163,0.05662,-1.117897,0.064723,-0.559787,1.092338,1.638426,0.58328,-0.617494,FALSE
-0.318814,-2.320678,0.580273,1.445144,-0.986488,-1.172863,2.295091,-1.809412,0.137534,2.127707,1.032485,-0.870006,0.762998,-0.431849,-0.650629,-0.816383,-0.644014,-1.092525,-0.577368,3.085638,-1.661625,TRUE
-0.393601,-1.820901,0.719207,-1.327776,2.026459,-1.413845,-0.457016,-1.725973,-1.814477,2.400312,1.009353,-1.225786,-0.509837,-0.506574,-0.1581,0.855702,1.450512,-1.771797,-1.30442,-0.553111,0.580873,TRUE
3.082236,-1.15691,-0.844398,-1.737187,2.129477,-0.840122,-0.535445,-1.388884,-1.94195,-0.068517,-0.964518,-0.437208,1.135789,1.391696,1.942566,-1.041797,-0.739245,-1.043502,-1.072147,0.12204,-0.423865,FALSE
-0.539923,-0.556995,0.481777,5.616295,4.048049,-1.114996,-0.812362,-0.37316,-0.914448,0.276895,1.022532,-1.02238,-0.694658,0.244855,-2.1783,-2.045529,-1.533636,-2.101822,-0.821894,0.718587,-2.078162,FALSE
1.188914,-0.496793,-0.387586,-0.309579,0.100788,-1.912042,0.796927,0.241439,0.637261,-0.942998,0.90743,0.063848,0.016696,-1.558495,4.066336,-0.898142,-1.41733,1.14815,0.183998,-0.557886,1.422536,FALSE
-0.115778,1.316649,-1.894409,-0.98663,3.578886,-0.47882,-1.647795,1.262084,-1.06701,-1.047224,-0.809052,-1.002273,1.283586,0.175416,1.679722,-0.249195,-1.239297,-0.880654,-0.200075,-0.468568,-0.53937,FALSE
1.42658,0.309078,-0.041197,-1.460698,1.480369,-0.388794,1.583792,0.82101,-0.403969,0.430405,-0.332931,-1.119756,1.032178,-0.180792,-0.593329,-0.995647,-1.48579,0.296286,-0.532706,-0.99336,-1.142995,FALSE
0.006682,0.258664,-0.679105,-1.183205,1.011887,-1.196224,-0.448932,-0.454802,-1.066483,-0.464845,1.597452,-1.170033,0.755467,0.158498,-2.463959,-1.184589,0.067993,-1.898559,1.165936,4.534374,-1.033066,FALSE
-0.833552,-0.769568,-1.017719,-1.832079,0.7305,1.5994,-1.596303,0.213177,-0.925546,1.066184,-1.186845,-0.285001,2.547599,1.353183,-1.933604,-1.246031,-0.934059,-0.285073,-1.770373,0.634947,-0.363573,TRUE
0.378864,-1.980309,-0.317867,0.853192,-0.144968,-1.503442,-1.670153,-2.03577,0.065591,-0.058191,-0.183873,-0.419769,-0.738314,-0.034163,0.086604,3.242198,3.209516,-0.92382,-0.962655,-0.664428,0.579846,TRUE
0.202689,-1.560562,0.341453,0.441651,-0.747422,-0.862949,-1.109546,-2.636008,-0.672818,1.160783,1.08314,-0.567963,-0.295666,0.745425,-1.859513,0.100632,3.024153,-1.382906,-1.022189,0.290543,-0.131961,TRUE
-0.23126,-1.027269,-2.955513,-0.811103,1.458736,0.061389,-2.307833,2.000605,-0.455935,-0.552023,-2.114786,2.042866,0.021341,-0.588963,-1.106079,1.29404,-0.06216,4.517218,-1.80992,-1.568412,-0.426377,TRUE
0.057252,-1.104353,1.266366,-0.879038,-1.708693,-1.068218,-0.608283,-1.064497,2.382054,-0.414242,-0.099589,-0.609543,0.691198,-0.942,0.061683,-0.164482,-0.2245,1.149113,3.951176,-0.125373,1.555018,FALSE
0.523378,-1.152088,0.116942,-1.067577,0.645719,-0.385863,-0.501471,-1.243323,-1.357644,0.311394,1.105387,-0.248087,0.469377,1.604582,-0.78239,-1.149748,-0.194797,-2.139112,0.816324,0.056307,0.201364,TRUE
0.159717,-0.135289,-1.210184,-0.910958,0.262823,-1.402715,-1.608545,-1.163177,1.704323,0.375247,-0.867778,-1.580748,-0.078598,-0.516729,-1.186321,1.124406,2.135505,-0.190314,-0.910548,3.112731,-0.025347,FALSE
1.413197,0.217132,-1.71845,-0.828727,1.124686,-0.212907,-0.18718,0.296615,2.367615,0.356612,-0.310153,-2.449503,-0.371531,-0.68061,-1.675274,-0.847972,-0.968762,-0.563982,-0.625497,1.898617,0.20101,FALSE
0.739633,-0.504309,-0.880747,-0.987663,0.090577,-0.531224,-1.926995,-1.869053,0.797056,1.345458,-0.663841,0.301609,-0.313985,1.098156,-0.800014,0.108977,0.247082,0.445664,0.041348,-0.900443,0.000864,TRUE
0.839051,-0.591914,0.224675,0.310532,0.429112,0.298554,-1.240373,-0.859556,-0.040328,-0.200445,-0.45928,-0.049116,0.250313,-0.615385,-1.848663,-0.128175,0.009308,-0.790963,-1.423221,-0.657612,1.109556,TRUE
2.460715,-0.16929,-0.322516,-0.36241,1.375557,0.06526,0.04065,-0.132656,0.063378,-0.004244,0.16556,-2.275723,1.235547,0.126535,-1.726075,-1.017993,-1.586962,-1.130701,-1.01859,-0.250307,0.092265,FALSE
0.86402,-0.029605,-0.037872,-0.101913,0.819519,-0.942717,0.248037,-0.46443,-0.074372,0.78223,0.596034,-1.405535,0.010078,0.0912,-0.131103,-1.02134,-0.457146,-1.294786,-0.777608,0.599702,-0.502283,FALSE
-0.016354,-0.145208,-0.718905,-0.627336,0.094707,0.033355,-1.116545,-1.267917,-0.400985,0.841403,-0.242064,-0.349583,0.054914,1.285025,-1.117528,0.23442,0.111113,-2.050422,0.484888,0.24774,0.019728,TRUE
-0.447443,0.798193,-0.2221,-0.332925,1.409463,-1.858367,0.792963,-1.325995,-0.069214,0.811769,-0.320562,-1.333697,-1.18129,0.293287,-0.166246,-0.99796,0.040704,-1.313691,-0.262583,1.961103,0.24577,FALSE
0.123564,-1.863957,2.549198,-1.514478,0.457922,-1.191897,0.194036,0.467263,-0.625887,-0.70667,0.226623,-1.288463,-0.414738,-1.034232,-1.8799,-1.544807,-1.85353,-0.132132,-0.00964,0.618966,6.20237,FALSE
-0.810845,-1.058031,0.40869,-1.572099,-0.848059,-0.289231,-0.077655,-0.541585,-0.762236,-1.410204,-0.597444,-0.762017,-0.698881,-0.630388,-0.152482,-1.028335,-0.337077,-0.593851,-0.244773,-0.471413,8.533264,FALSE
-0.507833,-0.766096,-1.150619,0.694137,1.352935,-1.915982,-0.269243,-1.907872,0.421672,-0.106949,3.651154,-0.696858,0.314609,-0.508229,-1.130306,-0.129252,0.149778,-1.469026,-0.275027,1.312004,-0.316009,TRUE
0.200555,-0.326959,-0.946694,-1.617474,0.65394,-0.718225,-0.065513,-2.011959,0.916133,0.281093,-0.554837,-1.52446,-0.60773,0.089047,-1.818236,-0.671439,1.047211,-0.476181,0.383199,2.269616,1.873578,FALSE
0.735512,-0.132122,-0.213489,1.654667,0.490394,-1.220256,-1.107514,-0.677562,0.919384,-0.153033,0.984618,-0.787468,0.041658,0.098091,-1.128376,-0.550285,-0.191841,-0.511364,-0.467628,1.044937,-1.56824,FALSE
-0.170856,-1.495663,-0.942177,-1.10524,0.470484,0.503701,-1.594475,-0.549196,0.028012,0.28083,-1.449705,-0.311367,0.612425,0.379989,-0.530529,2.399523,0.429099,-0.984682,-1.478649,-0.889828,1.642007,TRUE
-0.88924,-1.979303,-0.025719,2.790683,-0.483873,-1.012393,-0.534375,-1.71248,0.22549,1.916709,0.671183,-0.443275,-0.955385,0.833398,-1.199254,-0.408323,-0.087543,-1.349833,-0.655246,2.370213,-1.066874,TRUE
-0.167891,-0.242261,-2.27387,-0.922035,4.559252,-0.292258,-0.867485,1.207505,-0.591297,0.177601,-0.464022,-1.073744,-0.193974,-0.287735,-0.701426,-0.735813,-0.808491,0.039596,-0.548341,0.92048,-1.196237,FALSE
0.27465,-0.825647,-1.171898,-1.358835,0.053996,0.480644,-1.633774,-0.386087,0.267078,0.446696,-0.672816,0.317382,0.211158,0.128575,-0.193463,1.301388,0.763838,0.206556,-1.155432,-1.03704,0.642608,TRUE
0.222636,-0.485367,-1.91765,-0.898314,-0.030897,0.928396,-1.237868,0.404056,0.214015,-0.161652,-1.419664,0.686792,1.017472,-0.787872,-0.85101,0.381024,0.588728,0.737358,-1.957261,-1.10788,0.620858,TRUE
0.318729,0.578531,0.079328,2.019958,1.851345,-1.309136,-0.44292,-1.501969,-0.145798,0.364251,0.559775,-1.547516,0.553137,-0.145832,-1.08557,-1.236239,-0.293853,-0.50564,-1.562193,0.819016,-1.069506,FALSE
-0.743222,-2.40618,0.199337,0.694414,0.12088,0.3604,-0.974685,-1.867463,0.662125,-0.965867,-1.257376,-1.820279,0.227436,1.21712,-1.199173,1.286369,-0.268408,-2.391675,-0.88816,-0.268648,5.375517,TRUE
1.021591,-0.045385,0.370512,-0.438599,0.196012,-0.100177,0.668187,-0.454192,0.658033,0.947337,0.782805,-1.089378,0.870074,0.004895,-0.162708,-2.073886,-1.804057,-0.6679,-0.684176,-0.624617,-0.256329,FALSE
1.47937,-0.217229,0.183423,-0.153749,-0.405441,-0.929571,2.208868,0.026572,2.167392,-0.584377,0.123223,-1.1364,1.59147,-0.662007,-0.922238,-1.275705,-1.819843,0.148816,-0.100951,-0.020383,-0.493253,FALSE
0.515326,11.211851,-0.309575,-0.475361,-0.295154,1.345365,-0.812931,-0.887927,-0.688102,-1.375361,-0.023337,-0.413459,-0.789698,0.212568,-1.182006,-1.374376,-1.376445,-1.220187,-0.630262,-0.270192,-1.661753,TRUE
-1.321452,-1.665793,0.519089,-0.68049,-0.23143,-1.471968,-0.314933,-2.906574,1.823561,5.65534,2.195965,-0.679887,-0.816129,0.164991,-2.223548,-1.320351,-1.591405,-2.173649,0.215549,0.728436,-0.067999,TRUE
0.606605,-1.412696,-0.885539,-0.711424,0.382721,0.016364,-1.77899,-1.444897,-0.462478,-0.23826,-0.306123,0.287953,0.515248,1.124287,-1.188312,1.072695,0.77236,-1.06539,-0.506173,-0.692161,0.501812,TRUE
-0.10022,0.550146,-1.106892,0.346974,-1.378597,4.305544,-0.557648,2.429036,0.871479,-1.715381,-1.974234,-0.479726,-0.185328,-1.536527,-1.10157,1.034916,0.048366,0.856127,-1.754788,-1.424227,0.421924,TRUE
0.298759,0.45825,-1.463878,-0.339448,4.544092,-1.225471,0.298402,-1.037392,-1.08796,0.072717,-0.006992,-2.037649,0.357584,-0.143891,0.159242,-0.956757,-0.371945,-1.025972,-1.583707,1.624807,-0.699464,FALSE
-0.784688,-0.737687,0.524257,-0.981923,-0.745005,-1.276897,-0.902669,-1.527596,0.061929,1.140081,-0.940899,-0.419588,-0.882142,-0.739517,-1.844393,0.429894,2.556964,-2.034234,1.20534,4.550532,0.028446,TRUE
0.599408,-1.083127,2.266333,0.733983,-1.810136,0.065775,0.330138,-2.218556,8.4006,-1.088381,0.088835,1.807897,-0.809653,0.500686,-1.200198,-1.061803,-1.468537,-0.65413,0.204733,-0.931019,-0.610914,TRUE
2.247287,1.35825,-0.524028,-0.283571,1.877095,-1.630614,0.747692,1.92492,-0.054582,-1.034328,0.784998,-1.691212,0.450462,-0.72355,-0.133949,-1.074853,-1.74888,0.02746,0.098886,0.120328,-1.278738,FALSE
0.536729,-1.307453,0.325325,-2.049649,-0.319546,-0.650491,-0.143714,0.187818,0.08405,0.329121,1.287628,-2.133148,0.481134,-0.573345,-0.467188,0.038267,-0.641276,-0.298422,1.354711,1.515143,1.244196,FALSE
-0.840594,-1.338099,0.880216,7.828152,-0.473314,0.098453,0.149218,0.051118,0.022785,-0.326011,0.576132,-0.09699,-0.516081,-0.35872,-1.138517,-1.572474,-1.192752,-1.264703,-0.691637,-0.342462,-1.505647,FALSE
-0.727697,-1.068205,-1.080588,0.156164,-1.91439,-0.040241,-1.481032,1.002744,0.633265,-0.522681,-0.387846,-0.84135,1.813658,-0.405384,-1.077429,-0.204574,-0.773203,10.132719,-0.297247,-0.380671,-0.631012,FALSE
-0.603252,-1.450114,-1.61423,-0.968653,-0.725263,1.76844,-1.543393,0.294861,1.020467,-0.298195,-1.5907,-1.195245,1.837623,0.330432,-1.816778,1.040452,1.239875,1.0824,-1.856081,-0.520576,0.873828,TRUE
10.554446,0.814249,-0.621769,-0.893555,-0.470228,-0.916894,-1.03845,0.011623,-0.2972,-1.257504,-0.686607,-0.257385,-1.115791,-0.315247,-1.106637,-1.047439,-2.002343,-0.049524,-0.528004,-0.62435,-0.106598,FALSE
1.860912,0.422793,-0.239878,0.197837,-0.820634,-0.947315,0.466682,0.897123,1.973951,-0.163537,0.48537,-1.571588,1.218267,-0.879857,-0.663284,-1.040532,-1.230353,0.3586,-0.845675,0.325017,-1.260102,FALSE
0.806828,-0.753919,0.960847,-2.990487,0.404441,-1.562924,-0.9538,-0.682215,0.19166,1.206695,1.096014,-2.188346,1.320178,-0.149609,-1.389541,-1.149503,-0.925726,-1.106072,0.720246,2.009071,1.25448,FALSE
-0.197645,0.863298,-1.351014,-0.139373,-1.033827,0.555865,-0.889308,-1.462249,2.478012,-0.923008,-0.813534,0.074723,-0.241039,-0.57476,-2.727437,-0.179,0.318787,1.567941,0.270492,0.811912,1.037562,FALSE
-0.266767,0.19623,3.724581,-0.566626,0.265217,-1.052153,1.728265,-0.514942,-0.427804,-0.191729,5.326581,0.726438,0.634324,-0.72823,-1.948351,-2.907789,-2.179895,-0.833715,-0.093473,0.193515,-1.524401,FALSE
0.498358,0.30126,0.367709,-0.022511,-1.385072,-1.180516,-0.135556,-0.069459,5.880867,-0.784608,0.375919,-0.570964,0.661163,-0.737984,-0.712013,-0.890079,-0.580528,1.665603,-0.690901,-0.780384,-0.576481,FALSE
0.219404,-1.68749,-0.949082,0.132317,0.966229,-0.518349,-0.522895,-2.113391,-0.749301,-0.795517,-0.13565,-0.67767,0.09616,0.350098,-0.509655,1.674181,2.357067,-2.434189,-1.228674,-0.265333,2.217048,TRUE
-0.988055,-2.49875,-1.588456,-1.068699,0.764122,1.738469,-0.674351,-2.047587,0.40681,1.742721,-1.140814,-1.806106,0.123806,4.740761,-1.110433,-0.097381,-0.512311,-1.672102,-1.072543,0.346978,0.09897,FALSE
-0.559721,-1.192919,6.658693,0.311149,1.206087,-1.548897,0.575546,-1.302432,-0.680801,-1.251512,2.793786,-0.731336,-0.185516,-0.069033,-0.306343,-1.715038,-1.161367,-1.960266,1.814265,1.238145,-0.520888,FALSE
0.973623,-2.223609,-0.601747,-1.033679,0.304142,-1.127851,-2.305423,-2.898839,-0.080659,0.159322,-1.312008,-1.359946,0.212866,3.404073,-1.486601,0.363164,2.448894,1.726255,-1.7382,0.82999,-0.045683,TRUE
4.579313,-0.259842,2.3941,-0.252284,2.084972,0.04415,0.120205,-2.821027,-0.129926,-0.21898,1.023202,-0.45434,-1.399806,0.921007,-2.231284,-1.237791,-1.574801,-2.385582,-1.964493,-0.788099,-0.955295,FALSE
0.068939,-1.629117,0.751607,-2.573828,2.158754,-1.463525,-2.003525,-1.746497,-2.408606,1.815933,0.066331,-1.18213,1.784906,1.674533,-0.708608,-0.658733,-0.028129,-0.789097,-1.339588,0.612136,0.28505,TRUE
0.193193,0.114298,0.319396,0.206346,3.387842,-1.479055,0.529709,0.03927,-1.541098,0.284885,1.376651,-2.459965,0.229886,0.41493,-0.861366,-1.90809,-0.325578,-2.501829,-0.314391,1.05118,-0.791377,FALSE
0.729648,-0.123816,0.068528,1.538128,2.4734,-1.569924,0.647127,-0.224807,0.264962,0.217803,1.29151,-2.099634,0.216657,-0.495945,-1.558424,-1.665011,-1.335418,-0.948567,-1.125167,1.317672,-1.2049,FALSE
-0.337792,-1.173611,-0.11689,-0.495471,-1.219305,0.128194,-0.864147,-0.475717,0.761575,-0.036695,-0.530062,-0.594305,0.075462,-0.235819,-1.818097,-0.013722,-0.353391,-0.1718,1.128322,-0.096406,2.651054,TRUE
-0.483719,-2.439268,-1.216568,-1.089991,-0.475782,-0.689053,-1.51629,0.322455,0.295122,0.412955,-1.18187,-0.793972,1.381839,-0.888629,-0.117135,1.731977,0.425947,4.330312,-1.624058,-0.363146,1.160424,TRUE
-0.948712,-1.116295,0.624821,8.909951,0.625651,-0.727532,-0.507898,-1.624712,-0.841713,-0.097495,1.197703,-0.603232,-0.713205,0.136439,-1.529703,-0.639002,-0.289004,-1.822992,-1.366946,-0.138786,-1.090148,TRUE
-0.109913,-0.717391,0.086008,-0.808723,-0.502495,-0.883307,-1.809047,-0.491537,-0.36014,0.059914,-1.066689,-0.858266,0.217285,-0.588443,-2.323123,2.701082,1.685142,-2.071445,2.494325,1.664007,0.640627,TRUE
0.153689,-1.339805,-1.565065,-1.553074,0.110501,1.097597,-1.623943,-0.368228,-0.088855,0.54681,-1.663567,0.029024,0.424679,1.493229,-1.353177,0.534428,1.407725,-0.145484,-1.945924,-1.194464,0.544291,TRUE
-1.814298,-1.159371,0.693531,-1.752334,-0.020261,-2.501397,-0.928316,-1.299473,0.196342,3.6763,0.207821,-1.252043,0.571676,-0.92696,-1.612396,-1.628992,-0.919294,-1.331619,2.179756,7.504234,-1.140034,TRUE
0.927743,-0.122641,-1.114395,-0.769113,0.255011,-0.498199,-1.565391,-0.580675,-0.996734,0.30683,-0.332624,0.749383,-0.312172,0.296616,0.290194,0.362941,0.396779,-0.68192,0.100065,-0.33647,0.262891,TRUE
0.056738,-2.184198,0.491979,-1.468275,-0.564753,-1.190188,0.063853,-1.196904,0.918281,0.934188,-0.431245,-0.939854,1.324122,-0.312239,-0.631847,0.858283,1.07836,0.105716,-1.302482,0.554901,0.970758,TRUE
-0.695018,-1.692929,-0.642572,0.513487,-0.428617,-1.605015,-0.6655,-1.656586,0.681636,0.460672,0.924772,-1.043947,0.679436,-0.446503,-1.345435,1.512621,2.570491,-0.931506,-0.634129,1.171106,-0.10212,TRUE
0.106179,0.354338,-0.906691,-0.604559,-1.088531,-1.426231,-0.790823,-1.349612,1.544434,0.432736,-0.996573,-0.943056,-0.919598,-1.228503,-1.372816,0.973993,1.105668,-0.329821,0.02631,5.33431,0.657112,FALSE
-1.164238,-1.265438,-1.233381,-1.613808,-0.208099,-1.083645,-0.888285,-0.246547,2.788003,-0.099925,-0.087618,-1.41618,1.033161,-1.408468,-1.738531,0.323712,0.083057,1.131972,-0.155518,3.240702,1.641182,FALSE
4.117188,2.13803,0.393229,-1.466762,1.837776,-0.689497,-1.06313,-1.262754,-1.359115,-0.179309,-0.761924,-0.776519,0.477486,0.32681,-1.678614,-1.582963,-0.890463,-1.738026,-0.39232,0.169644,-0.25369,FALSE
0.02247,-1.764318,-1.133276,-0.554408,-0.258557,-0.104628,-0.844971,-0.573195,0.32551,0.818666,0.000488,-0.554923,-0.194525,-0.615352,-1.441049,2.160404,2.285534,-0.892931,-1.285461,-0.124463,0.162589,TRUE
0.01981,-0.525413,3.262382,0.190017,-0.965672,-2.843894,2.380347,-1.054471,0.922209,-0.078125,3.878867,-2.084012,1.035127,-1.483822,-2.435676,-0.993142,-0.477308,-1.120022,0.491201,4.832942,-1.593502,FALSE
1.410218,-0.268213,-0.655238,-1.517121,0.64148,-0.494877,-0.380352,0.963754,0.152203,-0.10351,-0.219916,-0.905158,0.79196,-0.180848,-0.763003,-1.041873,-0.857,0.613475,-0.873376,0.363059,-0.283613,FALSE
0.107507,-0.705751,1.924451,-0.65257,-0.474737,-1.09825,0.46873,0.087604,-0.256593,0.493015,1.722378,-0.474332,0.996866,-0.774697,-0.587934,-0.909335,-0.120288,-1.113105,0.055779,0.976193,-1.465821,FALSE
-0.072162,0.115022,-0.483058,-0.613917,0.145625,-1.909258,-0.328436,-0.609603,2.072973,0.201318,0.663214,-2.276559,0.168723,-1.177486,-0.085435,0.231243,0.125627,-0.832895,0.551611,4.546154,-1.045817,FALSE
3.139776,3.178986,-0.920584,-0.488825,-0.199902,-0.472752,-0.78432,0.227881,0.747675,-1.088571,-0.201244,-0.817995,0.273336,-0.249792,-0.158155,-1.037824,-0.553855,0.573292,-1.452994,-0.386494,-1.411109,FALSE
-0.205013,-0.361854,-1.814012,-1.8848,2.075774,-0.569228,-1.972165,-1.022917,-0.781922,1.251841,-1.241725,-1.279755,0.012313,2.777769,-1.323485,-1.022536,0.586458,-0.394264,-1.011562,2.129936,-0.391029,FALSE
-0.001563,-1.668444,0.579712,0.114851,-0.103472,-2.146487,-0.55303,-1.404959,0.033141,-0.777273,-0.776638,-1.913333,1.000339,-0.407936,0.391118,2.43193,1.822468,-0.513884,-0.224254,0.003461,2.153568,FALSE
0.073585,0.14063,-1.372066,-0.607436,-0.605369,-0.625031,-0.738624,-2.425564,1.013928,1.097487,-0.291586,-1.262567,-1.152718,1.167752,-2.261289,0.735399,0.638616,-2.071002,1.557306,4.733602,-0.248727,TRUE
0.564055,-0.197921,0.006433,-0.273127,0.207412,-2.118515,-0.663927,-0.062424,2.45854,-0.13416,1.069924,-2.628076,0.173588,-1.366082,0.486152,-0.305812,0.079425,-0.063224,1.132587,2.536476,-0.892755,FALSE
-0.703854,-2.203755,-0.005618,2.277239,-0.585671,-1.005146,-0.668126,-1.386244,0.828843,0.446035,-0.304166,-1.349663,0.372822,0.18241,-1.115065,2.053075,0.532329,0.901284,-1.756132,0.989721,-0.860854,TRUE
-0.369509,-1.727961,0.199262,-0.171631,0.495104,-0.939437,-0.717064,-2.628605,-0.630995,2.702038,-0.135524,-0.700597,-0.376687,-0.53441,0.561721,1.346568,1.410378,-1.691473,-0.170901,-0.20287,0.004908,TRUE
1.678538,-0.625536,-0.91529,-1.425097,0.486951,1.014709,-1.458484,-1.287376,-1.051824,0.642791,-1.024029,-0.066912,-0.790497,0.556137,-1.685548,0.536823,1.15616,-1.212518,-0.722188,-0.504659,1.082394,TRUE
0.263051,-0.831629,2.629579,-1.1087,2.420771,-2.163027,0.624351,-0.576686,-1.061474,0.797141,2.665437,-2.203642,0.275492,-0.489896,1.161801,-1.003504,-0.915272,-0.183581,0.581839,0.252251,-1.820652,FALSE
0.685912,-0.347684,-1.168282,-1.528028,0.809231,-0.941224,-0.996134,-1.119084,-1.280646,1.184833,-0.754732,-1.187921,-0.329466,0.694357,-1.083664,-0.56104,0.480316,1.958114,-0.512495,1.86517,-0.604075,FALSE
1.106707,-1.001879,0.632192,-1.492485,0.520116,-1.204232,-0.181738,0.44968,-1.27521,0.315038,0.146177,-1.118654,1.035519,-0.193239,-1.477191,-0.65186,-1.164132,-0.658966,0.340803,2.4139,0.352411,FALSE
-0.629853,0.522233,-0.735903,-0.707545,-2.616562,0.51317,-0.042898,-1.090209,4.066727,-0.897997,-0.454029,-1.04968,-0.120887,-0.881968,-1.947067,-1.123698,-0.777555,-0.283732,4.918627,3.362401,1.473575,TRUE
0.462968,-0.926361,0.35396,1.655045,-1.211991,-0.250219,0.807271,0.119828,0.620355,1.3484,1.298284,-2.186332,0.45358,-0.226202,-1.530747,-1.679828,-0.925282,-0.775478,-0.460375,0.825439,-0.871707,FALSE
-0.138665,-1.225043,0.357159,0.810561,-0.454727,-1.452184,-0.529615,-1.62208,2.850184,0.031144,0.15887,-1.09188,-0.620574,0.58132,-0.949467,-0.770195,-0.656274,0.250884,-0.742319,0.422597,1.78563,FALSE
-0.44932,1.470326,-0.030388,2.370663,-1.718453,-0.520001,0.551599,0.045594,2.182893,-0.155056,0.545603,-1.306682,0.405696,-0.836718,-1.413211,-0.227183,-0.872143,0.006232,-1.008352,1.179557,-1.575388,TRUE
0.064542,-0.783785,-1.660907,-1.223598,1.003949,0.116667,-2.313434,-2.864295,0.693395,-0.820578,-1.904042,-0.085895,-1.059581,-0.669402,-1.428834,2.883014,6.927025,-1.377345,1.391471,-0.70415,0.956405,TRUE
0.401673,3.001173,0.085061,0.021905,-2.047453,0.438421,-1.194142,-2.085458,2.904448,-1.580968,-0.455648,0.240948,-0.629516,-1.199439,-1.81717,0.074373,-0.53935,0.006988,6.042169,0.051372,0.91399,FALSE
2.448172,-0.850435,-0.61659,1.807071,0.002788,-0.067981,2.514565,-2.157708,0.22365,-0.10286,-0.181086,0.285066,0.709939,-0.506985,-0.843958,0.041072,-0.945286,-0.107763,-2.222236,-0.713297,-1.757978,FALSE
-0.038135,-1.919395,0.594335,1.068271,-0.98632,-1.32066,0.330276,1.528116,1.485719,0.389658,2.019867,-2.023774,1.272828,-1.0009,-1.196428,-0.967899,-0.083901,-0.372559,-0.368511,0.834001,-0.819202,FALSE
-0.41789,0.315058,1.006706,0.167814,-0.56465,-1.220525,0.75233,4.986921,0.896262,-0.246331,1.183731,-1.004013,0.73731,-1.49736,-0.512527,-1.35504,-1.548345,-0.488971,-0.798512,0.060416,-1.206949,FALSE
1.477179,0.531378,2.549754,-0.256574,-1.112153,-2.535551,0.397874,-0.040496,3.698684,-0.489533,2.89337,-2.089569,0.907595,-1.042229,-1.287658,-1.948783,-1.544324,-0.210932,0.175082,2.954992,-1.502186,FALSE
3.793295,0.181448,1.054127,-1.34215,3.157462,-0.838217,-1.142059,-1.51632,-0.274099,0.276717,-0.594869,-0.775061,0.499351,-0.179025,-4.074921,-1.608844,-1.71619,-2.106603,-0.659506,1.365286,0.219366,FALSE
